pp;;age;gender;hasKids;;s1a;;;;;;;;;s1b;;;;;;;;;r1;s2a;;;;;;;;;s2b;;;;;;;;;r2;s3a;;;;;;;;;s3b;;;;;;;;;r3;s4a;;;;;;;;;s4b;;;;;;;;;r4;
103;3ffb0f39;36;male;no;"{""Friendship"":109,""Privacy"":52,""Safety"":46,""Independence"":122,""Responsibility"":31}";14;Jason;not share;me;null;11:00 am;4:00 pm;yes;"{""Friendship"":76,""Privacy"":100,""Safety"":54,""Independence"":101,""Responsibility"":29}";6;Jason;receive;me;null;3:00 pm;5:00 pm;8;"{""Friendship"":132,""Privacy"":22,""Safety"":66,""Independence"":41,""Responsibility"":99}";NULL;13;Jason;not receive;me;school;null;null;yes;"{""Friendship"":55,""Privacy"":115,""Safety"":34,""Independence"":119,""Responsibility"":37}";8;Jason;receive;friends;null;4:00 pm;6:00 pm;8;"{""Friendship"":208,""Privacy"":17,""Safety"":57,""Independence"":43,""Responsibility"":35}";7.84;9;Mary;not receive;me;home;null;null;yes;"{""Friendship"":30,""Privacy"":185,""Safety"":19,""Independence"":80,""Responsibility"":46}";2;Mary;share;me;null;3:00 pm;5:00 pm;8;"{""Friendship"":182,""Privacy"":8,""Safety"":76,""Independence"":60,""Responsibility"":34}";NULL;3;Jason;share;Mary;the park;null;null;the park;"{""Friendship"":208,""Privacy"":32,""Safety"":81,""Independence"":18,""Responsibility"":21}";11;Jason;not share;everyone;the park;null;null;8;"{""Friendship"":40,""Privacy"":131,""Safety"":142,""Independence"":25,""Responsibility"":22}";5.32;"{""Friendship"":160,""Privacy"":41,""Safety"":38,""Independence"":65,""Responsibility"":56}"
104;404ed5f3;40;male;yes;"{""Friendship"":87,""Privacy"":46,""Safety"":77,""Independence"":112,""Responsibility"":38}";14;Jason;not receive;me;school;null;null;yes;"{""Friendship"":92,""Privacy"":52,""Safety"":41,""Independence"":89,""Responsibility"":86}";6;Jason;receive;me;null;3:00 pm;5:00 pm;8;"{""Friendship"":120,""Privacy"":16,""Safety"":69,""Independence"":77,""Responsibility"":78}";3.01;13;Jason;not receive;me;school;null;null;yes;"{""Friendship"":61,""Privacy"":62,""Safety"":51,""Independence"":115,""Responsibility"":71}";8;Jason;share;me;the park;null;null;8;"{""Friendship"":101,""Privacy"":35,""Safety"":94,""Independence"":48,""Responsibility"":82}";NULL;11;Jason;not share;everyone;the park;null;null;8;"{""Friendship"":62,""Privacy"":113,""Safety"":134,""Independence"":15,""Responsibility"":36}";3;Jason;share;Mary;the park;null;null;the park;"{""Friendship"":99,""Privacy"":20,""Safety"":69,""Independence"":60,""Responsibility"":112}";10;9;Mary;not share;me;home;null;null;yes;"{""Friendship"":78,""Privacy"":114,""Safety"":25,""Independence"":61,""Responsibility"":82}";2;Mary;share;me;the park;null;null;8;"{""Friendship"":117,""Privacy"":22,""Safety"":62,""Independence"":88,""Responsibility"":71}";NULL;"{""Friendship"":129,""Privacy"":19,""Safety"":63,""Independence"":116,""Responsibility"":33}"
105;438cc8bb;19;male;no;"{""Friendship"":70,""Privacy"":69,""Safety"":60,""Independence"":69,""Responsibility"":92}";4;Jason;share;me;null;3:30 pm;6:00 pm;Lisa;"{""Friendship"":80,""Privacy"":69,""Safety"":84,""Independence"":77,""Responsibility"":50}";12;Jason;share;Lisa;null;3:00 pm;5:00 pm;Lisa has a meeting;"{""Friendship"":67,""Privacy"":63,""Safety"":82,""Independence"":63,""Responsibility"":85}";NULL;15;Jason;not receive;friends;school;null;null;8 years old;"{""Friendship"":84,""Privacy"":79,""Safety"":64,""Independence"":85,""Responsibility"":48}";7;Jason;share;me;null;12:00 pm;6:00 pm;Lisa;"{""Friendship"":77,""Privacy"":65,""Safety"":71,""Independence"":78,""Responsibility"":69}";NULL;10;Mary;not share;me;null;3:00 pm;5:00 pm;Paul has a meeting;"{""Friendship"":86,""Privacy"":85,""Safety"":65,""Independence"":66,""Responsibility"":58}";1;Mary;share;me;the park;null;null;at the park;"{""Friendship"":68,""Privacy"":63,""Safety"":79,""Independence"":80,""Responsibility"":70}";8.16;16;Jason;not receive;friends;null;4:30 pm;6:00 pm;homework ;"{""Friendship"":62,""Privacy"":69,""Safety"":63,""Independence"":86,""Responsibility"":80}";5;Jason;share;Jason;the park;null;null;park;"{""Friendship"":71,""Privacy"":87,""Safety"":64,""Independence"":61,""Responsibility"":77}";NULL;"{""Friendship"":67,""Privacy"":83,""Safety"":78,""Independence"":70,""Responsibility"":62}"
106;439995f5;32;female;yes;"{""Friendship"":56,""Privacy"":32,""Safety"":90,""Independence"":90,""Responsibility"":92}";1;Mary;share;me;the park;null;null;the park;"{""Friendship"":42,""Privacy"":43,""Safety"":127,""Independence"":76,""Responsibility"":72}";10;Mary;not share;me;null;3:00 pm;5:00 pm;he is busy with a meeting;"{""Friendship"":45,""Privacy"":34,""Safety"":39,""Independence"":118,""Responsibility"":124}";1.3;7;Jason;receive;Lisa;school;null;null;Lisa;"{""Friendship"":32,""Privacy"":30,""Safety"":70,""Independence"":125,""Responsibility"":103}";15;Jason;not receive;everyone;school;null;null;8;"{""Friendship"":32,""Privacy"":146,""Safety"":32,""Independence"":59,""Responsibility"":91}";5.95;5;Jason;receive;me;the park;null;null;the park;"{""Friendship"":30,""Privacy"":32,""Safety"":143,""Independence"":77,""Responsibility"":78}";16;Jason;not receive;everyone;null;4:30 pm;6:00 pm;homework;"{""Friendship"":54,""Privacy"":131,""Safety"":37,""Independence"":69,""Responsibility"":69}";6.51;4;Jason;share;Lisa;null;3:30 pm;6:00 pm;Lisa;"{""Friendship"":45,""Privacy"":36,""Safety"":133,""Independence"":97,""Responsibility"":49}";12;Jason;not share;Lisa;null;3:00 pm;5:00 pm;meeting;"{""Friendship"":31,""Privacy"":127,""Safety"":40,""Independence"":86,""Responsibility"":76}";2.46;"{""Friendship"":46,""Privacy"":36,""Safety"":90,""Independence"":98,""Responsibility"":90}"
107;43e53ec3;27;female;no;"{""Friendship"":6,""Privacy"":6,""Safety"":198,""Independence"":6,""Responsibility"":144}";12;Jason;not share;Lisa;null;3:00 pm;5:00 pm;has a meeting;"{""Friendship"":8,""Privacy"":181,""Safety"":7,""Independence"":117,""Responsibility"":47}";4;Jason;share;Lisa;null;3:30 pm;6:00 pm;Lisa;"{""Friendship"":11,""Privacy"":13,""Safety"":184,""Independence"":8,""Responsibility"":144}";4.99;1;Mary;share;me;the park;null;null;the park;"{""Friendship"":12,""Privacy"":7,""Safety"":209,""Independence"":7,""Responsibility"":125}";10;Mary;share;me;null;3:00 pm;5:00 pm;has a meeting;"{""Friendship"":5,""Privacy"":188,""Safety"":7,""Independence"":123,""Responsibility"":37}";NULL;5;Jason;share;me;the park;null;null;the park;"{""Friendship"":38,""Privacy"":22,""Safety"":127,""Independence"":23,""Responsibility"":150}";16;Jason;not receive;everyone;null;4:30 pm;6:00 pm;homework;"{""Friendship"":7,""Privacy"":123,""Safety"":9,""Independence"":115,""Responsibility"":106}";NULL;7;Jason;receive;Lisa;school;null;null;Lisa;"{""Friendship"":34,""Privacy"":24,""Safety"":123,""Independence"":25,""Responsibility"":154}";15;Jason;not receive;everyone;school;null;null;8 years old;"{""Friendship"":36,""Privacy"":121,""Safety"":52,""Independence"":115,""Responsibility"":36}";4.99;"{""Friendship"":64,""Privacy"":64,""Safety"":73,""Independence"":61,""Responsibility"":98}"
108;44ab3b12;31;male;no;"{""Friendship"":14,""Privacy"":118,""Safety"":73,""Independence"":92,""Responsibility"":63}";3;Jason;share;Mary;the park;null;null;at the park;"{""Friendship"":81,""Privacy"":43,""Safety"":103,""Independence"":63,""Responsibility"":70}";11;Jason;not share;everyone;the park;null;null;8 years old;"{""Friendship"":67,""Privacy"":66,""Safety"":92,""Independence"":73,""Responsibility"":62}";9.87;14;Jason;not receive;me;null;11:00 am;12:00 pm;yes;"{""Friendship"":68,""Privacy"":57,""Safety"":86,""Independence"":65,""Responsibility"":84}";6;Jason;receive;me;null;3:00 pm;5:00 pm;8 years old;"{""Friendship"":72,""Privacy"":83,""Safety"":84,""Independence"":63,""Responsibility"":58}";NULL;13;Jason;not receive;me;school;null;null;yes;"{""Friendship"":82,""Privacy"":62,""Safety"":59,""Independence"":59,""Responsibility"":98}";8;Jason;share;friends;null;4:00 pm;6:00 pm;8 years old;"{""Friendship"":74,""Privacy"":81,""Safety"":63,""Independence"":62,""Responsibility"":80}";NULL;9;Mary;not receive;me;home;null;null;yes;"{""Friendship"":77,""Privacy"":64,""Safety"":62,""Independence"":58,""Responsibility"":99}";2;Mary;share;me;null;3:00 pm;5:00 pm;8 years old;"{""Friendship"":73,""Privacy"":69,""Safety"":78,""Independence"":86,""Responsibility"":54}";NULL;"{""Friendship"":59,""Privacy"":44,""Safety"":117,""Independence"":36,""Responsibility"":104}"
109;463710c4;18;male;no;"{""Friendship"":71,""Privacy"":64,""Safety"":85,""Independence"":79,""Responsibility"":61}";7;Jason;share;me;school;null;null;lisa;"{""Friendship"":69,""Privacy"":60,""Safety"":82,""Independence"":51,""Responsibility"":98}";15;Jason;not receive;everyone;school;null;null;8;"{""Friendship"":85,""Privacy"":56,""Safety"":75,""Independence"":84,""Responsibility"":60}";NULL;1;Mary;share;me;the park;null;null;the park;"{""Friendship"":63,""Privacy"":54,""Safety"":109,""Independence"":51,""Responsibility"":83}";10;Mary;not share;me;null;3:00 pm;5:00 pm;he has a meeting;"{""Friendship"":76,""Privacy"":66,""Safety"":82,""Independence"":58,""Responsibility"":78}";6.15;16;Jason;not receive;everyone;null;4:30 pm;6:00 pm;do his homework;"{""Friendship"":31,""Privacy"":72,""Safety"":34,""Independence"":105,""Responsibility"":118}";5;Jason;receive;me;the park;null;null;the park;"{""Friendship"":52,""Privacy"":90,""Safety"":83,""Independence"":36,""Responsibility"":99}";2.16;4;Jason;share;Lisa;null;3:30 pm;6:00 pm;lisa;"{""Friendship"":76,""Privacy"":75,""Safety"":80,""Independence"":75,""Responsibility"":54}";12;Jason;not share;Lisa;null;3:00 pm;5:00 pm;she has a meeting;"{""Friendship"":90,""Privacy"":72,""Safety"":86,""Independence"":73,""Responsibility"":39}";6.85;"{""Friendship"":106,""Privacy"":38,""Safety"":80,""Independence"":48,""Responsibility"":88}"
110;47633c21;38;female;yes;"{""Friendship"":50,""Privacy"":86,""Safety"":100,""Independence"":46,""Responsibility"":78}";7;Jason;receive;Lisa;school;null;null;Lisa;"{""Friendship"":58,""Privacy"":71,""Safety"":81,""Independence"":65,""Responsibility"":85}";15;Jason;not receive;others;school;null;null;8;"{""Friendship"":36,""Privacy"":78,""Safety"":81,""Independence"":86,""Responsibility"":79}";NULL;5;Jason;receive;me;the park;null;null;at the park;"{""Friendship"":57,""Privacy"":37,""Safety"":81,""Independence"":92,""Responsibility"":93}";16;Jason;not receive;everyone;null;4:30 pm;6:00 pm;homework;"{""Friendship"":15,""Privacy"":40,""Safety"":40,""Independence"":33,""Responsibility"":232}";9.89;4;Jason;share;Lisa;null;3:30 pm;6:00 pm;Lisa;"{""Friendship"":45,""Privacy"":31,""Safety"":165,""Independence"":81,""Responsibility"":38}";12;Jason;not share;Lisa;null;3:00 pm;5:00 pm;she;"{""Friendship"":58,""Privacy"":75,""Safety"":72,""Independence"":62,""Responsibility"":93}";0.17;10;Mary;not share;me;null;3:00 pm;5:00 pm;meeting;"{""Friendship"":46,""Privacy"":87,""Safety"":80,""Independence"":80,""Responsibility"":67}";1;Mary;share;me;the park;null;null;park;"{""Friendship"":46,""Privacy"":45,""Safety"":87,""Independence"":106,""Responsibility"":76}";9.86;"{""Friendship"":53,""Privacy"":37,""Safety"":122,""Independence"":56,""Responsibility"":92}"
111;47c9b39e;32;male;no;"{""Friendship"":39,""Privacy"":84,""Safety"":106,""Independence"":42,""Responsibility"":89}";12;Jason;not share;Lisa;null;3:00 pm;5:00 pm;she is in the meeting;"{""Friendship"":45,""Privacy"":79,""Safety"":70,""Independence"":62,""Responsibility"":104}";4;Jason;share;Lisa;null;3:30 pm;6:00 pm;lisa;"{""Friendship"":56,""Privacy"":73,""Safety"":103,""Independence"":41,""Responsibility"":87}";9.91;1;Mary;share;family;the park;null;null;park;"{""Friendship"":64,""Privacy"":60,""Safety"":101,""Independence"":56,""Responsibility"":79}";10;Mary;not share;family;null;3:00 pm;5:00 pm;meeting;"{""Friendship"":64,""Privacy"":70,""Safety"":87,""Independence"":68,""Responsibility"":71}";0.15;5;Jason;receive;family;the park;null;null;park;"{""Friendship"":46,""Privacy"":76,""Safety"":98,""Independence"":68,""Responsibility"":72}";16;Jason;not receive;everyone;null;4:30 pm;6:30 pm;do homework;"{""Friendship"":80,""Privacy"":57,""Safety"":59,""Independence"":73,""Responsibility"":91}";0.13;7;Jason;receive;Lisa;school;null;null;lisa;"{""Friendship"":55,""Privacy"":78,""Safety"":61,""Independence"":70,""Responsibility"":96}";15;Jason;not receive;everyone;school;null;null;8;"{""Friendship"":39,""Privacy"":86,""Safety"":116,""Independence"":50,""Responsibility"":69}";0.1;"{""Friendship"":62,""Privacy"":72,""Safety"":84,""Independence"":75,""Responsibility"":67}"
112;48ee1d84;30;female;yes;"{""Friendship"":86,""Privacy"":76,""Safety"":63,""Independence"":86,""Responsibility"":49}";13;Jason;not share;me;school;null;null;yes;"{""Friendship"":98,""Privacy"":68,""Safety"":33,""Independence"":133,""Responsibility"":28}";8;Jason;receive;friends;null;4:00 pm;6:00 pm;8;"{""Friendship"":130,""Privacy"":15,""Safety"":90,""Independence"":80,""Responsibility"":45}";NULL;11;Jason;not share;others;the park;null;null;8;"{""Friendship"":43,""Privacy"":98,""Safety"":125,""Independence"":47,""Responsibility"":47}";3;Jason;share;Mary;the park;null;null;park;"{""Friendship"":94,""Privacy"":22,""Safety"":57,""Independence"":62,""Responsibility"":125}";NULL;9;Mary;not share;me;home;null;null;yes;"{""Friendship"":46,""Privacy"":115,""Safety"":76,""Independence"":93,""Responsibility"":30}";2;Mary;share;me;null;3:00 pm;5:00 pm;8;"{""Friendship"":137,""Privacy"":37,""Safety"":61,""Independence"":85,""Responsibility"":40}";7.91;14;Jason;not receive;me;null;11:00 am;4:00 pm;yes;"{""Friendship"":60,""Privacy"":107,""Safety"":71,""Independence"":66,""Responsibility"":56}";6;Jason;share;me;null;3:00 pm;5:00 pm;yes;"{""Friendship"":127,""Privacy"":24,""Safety"":63,""Independence"":68,""Responsibility"":78}";NULL;"{""Friendship"":133,""Privacy"":48,""Safety"":23,""Independence"":77,""Responsibility"":79}"
113;4995a7e1;54;male;no;"{""Friendship"":42,""Privacy"":30,""Safety"":140,""Independence"":25,""Responsibility"":123}";3;Jason;share;Mary;the park;null;null;park;"{""Friendship"":21,""Privacy"":22,""Safety"":176,""Independence"":8,""Responsibility"":133}";11;Jason;not share;everyone;the park;null;null;8 years old;"{""Friendship"":11,""Privacy"":6,""Safety"":173,""Independence"":7,""Responsibility"":163}";6.95;6;Jason;receive;me;the park;null;null;8 years old;"{""Friendship"":77,""Privacy"":46,""Safety"":97,""Independence"":70,""Responsibility"":70}";14;Jason;not receive;me;null;11:00 am;4:00 pm;Yes;"{""Friendship"":9,""Privacy"":181,""Safety"":6,""Independence"":159,""Responsibility"":5}";1.58;8;Jason;receive;everyone;null;4:00 pm;6:00 pm;8 years old;"{""Friendship"":185,""Privacy"":9,""Safety"":23,""Independence"":133,""Responsibility"":10}";13;Jason;not receive;me;school;null;null;yes;"{""Friendship"":10,""Privacy"":93,""Safety"":21,""Independence"":227,""Responsibility"":9}";5.04;9;Mary;not share;me;home;null;null;Yes;"{""Friendship"":9,""Privacy"":93,""Safety"":5,""Independence"":245,""Responsibility"":8}";2;Mary;share;me;null;3:00 pm;5:00 pm;8 years old;"{""Friendship"":276,""Privacy"":9,""Safety"":15,""Independence"":8,""Responsibility"":52}";4.57;"{""Friendship"":41,""Privacy"":114,""Safety"":160,""Independence"":8,""Responsibility"":37}"
114;4c08b198;21;male;no;"{""Friendship"":81,""Privacy"":78,""Safety"":70,""Independence"":92,""Responsibility"":39}";13;Jason;receive;others;school;null;null;Yes;"{""Friendship"":54,""Privacy"":44,""Safety"":96,""Independence"":40,""Responsibility"":126}";8;Jason;receive;friends;null;4:00 pm;6:00 pm;8 years old;"{""Friendship"":135,""Privacy"":6,""Safety"":76,""Independence"":135,""Responsibility"":8}";NULL;14;Jason;receive;family;null;11:00 am;4:00 pm;yes;"{""Friendship"":54,""Privacy"":45,""Safety"":112,""Independence"":65,""Responsibility"":84}";6;Jason;receive;friends;null;3:00 pm;5:00 pm;8 years old;"{""Friendship"":122,""Privacy"":8,""Safety"":73,""Independence"":101,""Responsibility"":56}";NULL;2;Mary;share;friends;null;3:00 pm;5:00 pm;8 years old;"{""Friendship"":106,""Privacy"":13,""Safety"":84,""Independence"":103,""Responsibility"":54}";9;Mary;not share;friends;home;null;null;yes;"{""Friendship"":125,""Privacy"":100,""Safety"":7,""Independence"":119,""Responsibility"":9}";8.59;11;Jason;not share;everyone;the park;null;null;8 years old;"{""Friendship"":50,""Privacy"":100,""Safety"":106,""Independence"":5,""Responsibility"":99}";3;Jason;share;Mary;the park;null;null;the park;"{""Friendship"":110,""Privacy"":12,""Safety"":69,""Independence"":78,""Responsibility"":91}";8.12;"{""Friendship"":113,""Privacy"":53,""Safety"":52,""Independence"":76,""Responsibility"":66}"
115;4c8545a6;22;male;yes;"{""Friendship"":87,""Privacy"":57,""Safety"":74,""Independence"":83,""Responsibility"":59}";1;Mary;receive;family;the park;null;null;the park;"{""Friendship"":67,""Privacy"":64,""Safety"":83,""Independence"":87,""Responsibility"":59}";10;Mary;not share;me;null;3:00 pm;5:00 pm;in meeting;"{""Friendship"":72,""Privacy"":84,""Safety"":77,""Independence"":80,""Responsibility"":47}";NULL;15;Jason;not receive;everyone;school;null;null;8 years;"{""Friendship"":60,""Privacy"":74,""Safety"":85,""Independence"":58,""Responsibility"":83}";7;Jason;receive;Lisa;school;null;null;Lisa;"{""Friendship"":80,""Privacy"":82,""Safety"":74,""Independence"":61,""Responsibility"":63}";0.01;12;Jason;not share;Lisa;null;3:00 pm;5:00 pm;meeting;"{""Friendship"":78,""Privacy"":67,""Safety"":59,""Independence"":57,""Responsibility"":99}";4;Jason;share;Lisa;null;3:30 pm;6:00 pm;lisa;"{""Friendship"":69,""Privacy"":65,""Safety"":72,""Independence"":60,""Responsibility"":94}";9.9;16;Jason;not receive;everyone;null;4:30 pm;6:00 pm;homework;"{""Friendship"":65,""Privacy"":67,""Safety"":69,""Independence"":57,""Responsibility"":102}";5;Jason;receive;me;the park;null;null;the park;"{""Friendship"":80,""Privacy"":58,""Safety"":65,""Independence"":74,""Responsibility"":83}";9.97;"{""Friendship"":82,""Privacy"":61,""Safety"":77,""Independence"":75,""Responsibility"":65}"
116;4cb56284;25;male;yes;"{""Friendship"":87,""Privacy"":40,""Safety"":65,""Independence"":59,""Responsibility"":109}";13;Jason;not share;me;null;12:00 pm;3:00 pm;yes;"{""Friendship"":72,""Privacy"":66,""Safety"":64,""Independence"":105,""Responsibility"":53}";8;Jason;share;everyone;null;12:00 pm;3:00 pm;8;"{""Friendship"":125,""Privacy"":21,""Safety"":69,""Independence"":77,""Responsibility"":68}";NULL;11;Jason;share;everyone;null;12:00 pm;12:00 pm;8;"{""Friendship"":73,""Privacy"":49,""Safety"":91,""Independence"":59,""Responsibility"":88}";3;Jason;share;friends;null;12:00 pm;3:00 pm;mary house;"{""Friendship"":111,""Privacy"":5,""Safety"":89,""Independence"":53,""Responsibility"":102}";NULL;14;Jason;not receive;me;null;12:00 pm;4:30 pm;yes;"{""Friendship"":154,""Privacy"":9,""Safety"":61,""Independence"":87,""Responsibility"":49}";6;Jason;receive;me;null;3:00 pm;5:00 pm;8;"{""Friendship"":148,""Privacy"":6,""Safety"":75,""Independence"":62,""Responsibility"":69}";6.93;2;Mary;share;me;null;3:00 pm;5:00 pm;8;"{""Friendship"":62,""Privacy"":67,""Safety"":82,""Independence"":49,""Responsibility"":100}";9;Mary;not share;me;home;null;null;yes;"{""Friendship"":82,""Privacy"":67,""Safety"":67,""Independence"":136,""Responsibility"":8}";6.6;"{""Friendship"":115,""Privacy"":38,""Safety"":58,""Independence"":116,""Responsibility"":33}"
117;4dad3e8f;39;male;yes;"{""Friendship"":24,""Privacy"":130,""Safety"":58,""Independence"":92,""Responsibility"":56}";16;Jason;not receive;everyone;null;4:30 pm;6:00 pm;homework;"{""Friendship"":16,""Privacy"":59,""Safety"":67,""Independence"":46,""Responsibility"":172}";5;Jason;receive;me;the park;null;null;park;"{""Friendship"":61,""Privacy"":40,""Safety"":95,""Independence"":76,""Responsibility"":88}";9.92;15;Jason;not receive;everyone;school;null;null;8;"{""Friendship"":27,""Privacy"":35,""Safety"":67,""Independence"":49,""Responsibility"":182}";7;Jason;receive;Lisa;school;null;null;lisa;"{""Friendship"":44,""Privacy"":23,""Safety"":100,""Independence"":81,""Responsibility"":112}";7.42;4;Jason;share;Lisa;null;3:00 pm;6:30 pm;lisa;"{""Friendship"":64,""Privacy"":13,""Safety"":132,""Independence"":77,""Responsibility"":74}";12;Jason;not share;Lisa;null;3:00 pm;5:00 pm;meeting;"{""Friendship"":71,""Privacy"":59,""Safety"":76,""Independence"":69,""Responsibility"":85}";5.01;10;Mary;not share;me;null;3:00 pm;5:00 pm;meeting;"{""Friendship"":74,""Privacy"":72,""Safety"":63,""Independence"":80,""Responsibility"":71}";1;Mary;share;me;the park;null;null;park;"{""Friendship"":43,""Privacy"":18,""Safety"":141,""Independence"":68,""Responsibility"":90}";9.85;"{""Friendship"":55,""Privacy"":106,""Safety"":52,""Independence"":111,""Responsibility"":36}"
118;4f62b3b7;25;male;no;"{""Friendship"":64,""Privacy"":68,""Safety"":63,""Independence"":81,""Responsibility"":84}";5;Jason;share;me;the park;null;null;park;"{""Friendship"":82,""Privacy"":67,""Safety"":115,""Independence"":36,""Responsibility"":60}";16;Jason;not receive;others;null;4:30 pm;6:00 pm;his homework;"{""Friendship"":64,""Privacy"":66,""Safety"":63,""Independence"":64,""Responsibility"":103}";NULL;12;Jason;not share;Lisa;null;3:00 pm;5:00 pm;she has a meeting;"{""Friendship"":66,""Privacy"":75,""Safety"":55,""Independence"":85,""Responsibility"":79}";4;Jason;share;Lisa;null;3:30 pm;6:00 pm;Lisa;"{""Friendship"":70,""Privacy"":78,""Safety"":68,""Independence"":77,""Responsibility"":67}";9.89;7;Jason;receive;Lisa;school;null;null;Lisa;"{""Friendship"":84,""Privacy"":70,""Safety"":71,""Independence"":74,""Responsibility"":61}";15;Jason;not receive;everyone;school;null;null;8;"{""Friendship"":60,""Privacy"":75,""Safety"":59,""Independence"":85,""Responsibility"":81}";9.82;10;Mary;not share;me;null;3:00 pm;5:00 pm;he has a meeting;"{""Friendship"":82,""Privacy"":72,""Safety"":65,""Independence"":86,""Responsibility"":55}";1;Mary;share;me;the park;null;null;park;"{""Friendship"":73,""Privacy"":60,""Safety"":60,""Independence"":67,""Responsibility"":100}";9.99;"{""Friendship"":82,""Privacy"":57,""Safety"":75,""Independence"":86,""Responsibility"":60}"
119;4f8c8c8b;26;female;no;"{""Friendship"":78,""Privacy"":76,""Safety"":76,""Independence"":80,""Responsibility"":50}";6;Jason;share;me;null;12:00 pm;5:00 pm;8;"{""Friendship"":77,""Privacy"":71,""Safety"":66,""Independence"":66,""Responsibility"":80}";14;Jason;not receive;me;null;11:00 am;4:00 pm;yes;"{""Friendship"":71,""Privacy"":57,""Safety"":77,""Independence"":70,""Responsibility"":85}";NULL;9;Mary;not receive;me;home;null;null;yes;"{""Friendship"":65,""Privacy"":82,""Safety"":61,""Independence"":86,""Responsibility"":66}";2;Mary;share;me;null;12:00 pm;5:00 pm;8;"{""Friendship"":78,""Privacy"":68,""Safety"":75,""Independence"":82,""Responsibility"":57}";NULL;11;Jason;not share;others;the park;null;null;8;"{""Friendship"":59,""Privacy"":61,""Safety"":75,""Independence"":68,""Responsibility"":97}";3;Mary;receive;Jason;the park;null;null;park;"{""Friendship"":71,""Privacy"":63,""Safety"":68,""Independence"":85,""Responsibility"":73}";NULL;8;Jason;share;me;null;4:00 pm;6:00 pm;8;"{""Friendship"":57,""Privacy"":59,""Safety"":83,""Independence"":76,""Responsibility"":85}";13;Jason;share;me;school;null;null;yes;"{""Friendship"":70,""Privacy"":84,""Safety"":67,""Independence"":73,""Responsibility"":66}";NULL;"{""Friendship"":81,""Privacy"":65,""Safety"":73,""Independence"":59,""Responsibility"":82}"
120;4fa6a9f7;21;female;no;"{""Friendship"":64,""Privacy"":67,""Safety"":109,""Independence"":40,""Responsibility"":80}";12;Jason;not share;Lisa;null;3:00 pm;5:00 pm;she has a meeting;"{""Friendship"":78,""Privacy"":123,""Safety"":24,""Independence"":28,""Responsibility"":107}";4;Jason;share;Lisa;null;3:30 pm;6:00 pm;Lisa;"{""Friendship"":135,""Privacy"":14,""Safety"":115,""Independence"":7,""Responsibility"":89}";7.74;15;Jason;not receive;everyone;school;null;null;8;"{""Friendship"":76,""Privacy"":104,""Safety"":9,""Independence"":114,""Responsibility"":57}";7;Jason;receive;Lisa;school;null;null;Lisa;"{""Friendship"":8,""Privacy"":6,""Safety"":176,""Independence"":6,""Responsibility"":164}";10;1;Mary;share;me;the park;null;null;the park;"{""Friendship"":7,""Privacy"":7,""Safety"":265,""Independence"":6,""Responsibility"":75}";10;Mary;not share;me;null;3:00 pm;5:00 pm;he has a meeting;"{""Friendship"":10,""Privacy"":251,""Safety"":9,""Independence"":10,""Responsibility"":80}";7.59;16;Jason;not receive;everyone;null;4:30 pm;6:00 pm;his homework;"{""Friendship"":6,""Privacy"":165,""Safety"":6,""Independence"":6,""Responsibility"":177}";5;Jason;receive;me;the park;null;null;the park;"{""Friendship"":6,""Privacy"":7,""Safety"":191,""Independence"":9,""Responsibility"":147}";10;"{""Friendship"":28,""Privacy"":103,""Safety"":84,""Independence"":29,""Responsibility"":116}"
121;5036c860;63;male;no;"{""Friendship"":20,""Privacy"":41,""Safety"":142,""Independence"":43,""Responsibility"":114}";15;Jason;not receive;others;null;12:00 pm;3:00 pm;eight;"{""Friendship"":11,""Privacy"":21,""Safety"":135,""Independence"":17,""Responsibility"":176}";7;Jason;share;Lisa;home;null;null;Lisa;"{""Friendship"":19,""Privacy"":62,""Safety"":123,""Independence"":24,""Responsibility"":132}";NULL;16;Jason;not receive;others;home;null;null;homework;"{""Friendship"":17,""Privacy"":50,""Safety"":126,""Independence"":38,""Responsibility"":129}";5;Jason;receive;family;the park;null;null;the park;"{""Friendship"":17,""Privacy"":35,""Safety"":162,""Independence"":25,""Responsibility"":121}";NULL;4;Jason;share;Lisa;null;12:00 pm;6:00 pm;Lisa;"{""Friendship"":20,""Privacy"":60,""Safety"":125,""Independence"":13,""Responsibility"":142}";12;Jason;not share;Lisa;null;12:00 pm;5:00 pm;she has a meeting;"{""Friendship"":26,""Privacy"":122,""Safety"":38,""Independence"":59,""Responsibility"":115}";NULL;10;Mary;not share;everyone;null;12:00 pm;5:00 pm;he has a meeting;"{""Friendship"":12,""Privacy"":79,""Safety"":84,""Independence"":71,""Responsibility"":114}";1;Mary;share;family;the park;null;null;park;"{""Friendship"":18,""Privacy"":54,""Safety"":151,""Independence"":21,""Responsibility"":116}";1.91;"{""Friendship"":29,""Privacy"":37,""Safety"":135,""Independence"":15,""Responsibility"":144}"
